molecule,smiles,Erel_eV,
hc_c40h22_0pent_3487,c1ccc2c(c1)cc1c3c4ccccc4ccc3c3c4c(ccc5ccc6ccccc6c54)cc4ccc2c1c43,0.975,
hc_c40h22_0pent_3488,c1ccc2c(c1)cc1c3c(ccc4ccc5ccccc5c43)c3c4c(ccc5ccccc54)cc4ccc2c1c43,1.005,
hc_c40h22_0pent_3489,c1ccc2c(c1)cc1c3ccc4ccccc4c3c3c4c(ccc5ccc6ccccc6c54)cc4ccc2c1c43,0.786,
hc_c40h22_0pent_349,c1ccc2cc3cc4c(ccc5c6cc7cc8ccccc8cc7c7ccc8cccc(c45)c8c76)cc3cc2c1,1.068,
hc_c40h22_0pent_3491,c1ccc2c(c1)cc1c3ccc4ccc5ccc6ccccc6c5c4c3c3c4ccccc4cc4ccc2c1c43,0.835,
hc_c40h22_0pent_3492,c1ccc2c(c1)ccc1ccc3ccc4ccc5cc6c7ccccc7c7cccc8ccc(c5c4c3c12)c6c87,0.549,
hc_c40h22_0pent_3493,c1ccc2c(c1)ccc1cc3c4c(ccc5cccc(c6ccc7ccc8ccc9ccccc9c8c7c63)c54)c12,0.816,
hc_c40h22_0pent_3494,c1ccc2c(c1)ccc1c3cccc4ccc5c6c(ccc7ccc8ccc9ccccc9c8c76)cc(c21)c5c43,0.894,
hc_c40h22_0pent_3495,c1ccc2c(c1)ccc1ccc3cc4c5c(ccc6ccc7ccccc7c65)c5cccc6ccc(c3c12)c4c65,0.95,
hc_c40h22_0pent_3496,c1ccc2c(c1)ccc1c2cc2c3c1ccc1cccc(c4ccc5ccc6ccc7ccccc7c6c5c42)c13,0.456,
hc_c40h22_0pent_3497,c1ccc2c(c1)ccc1ccc3c(cc4c5c(ccc6ccc7ccccc7c65)c5cccc6ccc3c4c65)c12,0.652,
hc_c40h22_0pent_3498,c1ccc2c(c1)ccc1c3cccc4ccc5c6ccc7ccc8ccc9ccccc9c8c7c6cc(c21)c5c43,0.661,
hc_c40h22_0pent_3499,c1ccc2c(c1)ccc1c3cc4c5ccccc5c5ccccc5c4c4c5ccccc5c5cccc(c21)c5c34,0.649,
hc_c40h22_0pent_35,c1ccc2c(c1)ccc1ccc3c4cc5ccccc5c5c6c7ccccc7ccc6c6cccc(c3c12)c6c45,1.044,
hc_c40h22_0pent_350,c1ccc2cc3cc4c(ccc5c6cc7ccc8ccccc8c7c7ccc8cccc(c45)c8c67)cc3cc2c1,1.082,
hc_c40h22_0pent_3500,c1ccc2c(c1)ccc1ccc3c(cc4c5ccc6ccccc6c5c5cccc6c7ccccc7c3c4c65)c12,0.821,
hc_c40h22_0pent_3501,c1ccc2c(c1)ccc1c2cc2c3c4ccccc4c4ccccc4c3c3cccc4c5ccccc5c1c2c43,0.817,
hc_c40h22_0pent_3502,c1ccc2c(c1)ccc1c2cc2c3ccc4ccc5ccccc5c4c3c3cccc4c5ccccc5c1c2c43,0.686,
hc_c40h22_0pent_3503,c1ccc2c(c1)ccc1c2cc2c3ccc4ccccc4c3c3cccc4c5ccc6ccccc6c5c1c2c43,0.83,
hc_c40h22_0pent_3504,c1ccc2c(c1)ccc1c3cc4c5ccccc5c5ccc6ccccc6c5c4c4ccc5cccc(c21)c5c34,0.766,
hc_c40h22_0pent_3505,c1ccc2c(c1)ccc1c3ccccc3c3c(cc4c5ccc6ccccc6c5c5cccc6ccc3c4c65)c21,0.863,
hc_c40h22_0pent_3506,c1ccc2c(c1)c1ccccc1c1c2cc2c3c1ccc1cccc(c13)c1c3ccccc3c3ccccc3c21,1.007,
hc_c40h22_0pent_3507,c1ccc2c(c1)ccc1ccc3c4cc5c6ccccc6c6ccccc6c5c5ccc6cccc(c6c45)c3c12,0.735,
hc_c40h22_0pent_3508,c1ccc2c(c1)ccc1ccc3c(cc4c5ccc6ccc7ccccc7c6c5c5cccc6ccc3c4c65)c12,0.743,
hc_c40h22_0pent_3509,c1ccc2c(c1)ccc1c3cc4c(ccc5ccc6ccc7ccccc7c6c54)c4ccc5cccc(c21)c5c43,0.708,
hc_c40h22_0pent_351,c1ccc2cc3cc4c(ccc5c6cccc7c8ccccc8c8c9ccccc9cc(c45)c8c76)cc3cc2c1,1.136,
hc_c40h22_0pent_3510,c1ccc2c(c1)ccc1c2cc2c3c1ccc1cccc(c13)c1c3ccccc3c3ccc4ccccc4c3c21,0.824,
hc_c40h22_0pent_3511,c1ccc2c(c1)ccc1c2cc2c3c1ccc1cccc(c13)c1c3c4ccccc4ccc3c3ccccc3c21,0.873,
hc_c40h22_0pent_3512,c1ccc2c(c1)ccc1c2cc2c3c1ccc1cc4ccccc4c(c13)c1c3ccccc3c3ccccc3c21,0.799,
hc_c40h22_0pent_3513,c1ccc2c(c1)ccc1ccc3c(cc4c5c3ccc3cccc(c35)c3c5ccccc5c5ccccc5c43)c12,0.911,
hc_c40h22_0pent_3514,c1ccc2c(c1)ccc1c2cc2c3ccc4ccc5ccc6ccccc6c5c4c3c3cccc4ccc1c2c43,0.579,
hc_c40h22_0pent_3515,c1ccc2c(c1)ccc1c2cc2c3ccccc3c3c4c(ccc5ccc6ccccc6c54)cc4ccc1c2c43,0.653,
hc_c40h22_0pent_3516,c1ccc2c(c1)cc1c3ccccc3c3c4c5ccccc5c5ccccc5c4cc4c5ccccc5c2c1c43,0.797,
hc_c40h22_0pent_3517,c1ccc2c(c1)ccc1ccc3c(cc4c5ccccc5c5c6ccccc6cc6c7ccccc7c3c4c65)c12,0.804,
hc_c40h22_0pent_3518,c1ccc2c(c1)ccc1c2cc2c3c4ccccc4ccc3c3c4ccccc4cc4c5ccccc5c1c2c43,0.912,
hc_c40h22_0pent_3519,c1ccc2c(c1)ccc1c2cc2c3ccc4ccccc4c3c3c4ccccc4cc4c5ccccc5c1c2c43,0.768,
hc_c40h22_0pent_352,c1ccc2cc3cc4c(ccc5c6cccc7c8ccccc8c8cc9ccccc9c(c45)c8c76)cc3cc2c1,0.96,
hc_c40h22_0pent_3520,c1ccc2c(c1)ccc1c2cc2c3ccccc3c3c4c(ccc5ccccc54)cc4c5ccccc5c1c2c43,0.808,
hc_c40h22_0pent_3521,c1ccc2c(c1)ccc1c2cc2c3ccccc3c3c4ccccc4cc4c5c6ccccc6ccc5c1c2c43,0.854,
hc_c40h22_0pent_3522,c1ccc2c(c1)ccc1c2cc2c3ccccc3c3c4ccccc4cc4c5ccc6ccccc6c5c1c2c43,0.918,
hc_c40h22_0pent_3523,c1ccc2c(c1)ccc1c3ccccc3c3cc4c5ccccc5c5c6ccccc6cc6ccc(c3c21)c4c65,0.832,
hc_c40h22_0pent_3524,c1ccc2c(c1)ccc1c2c2ccccc2c2cc3c4ccccc4c4c5ccccc5cc5ccc(c21)c3c54,0.983,
hc_c40h22_0pent_3525,c1ccc2c(c1)ccc1c3ccccc3c3c(cc4c5ccccc5c5c6ccccc6cc6ccc3c4c65)c21,0.966,
hc_c40h22_0pent_3526,c1ccc2c(c1)ccc1c2c2cc3c4ccccc4c4ccccc4c3c3ccc4cc5ccccc5c1c4c32,0.986,
hc_c40h22_0pent_3527,c1ccc2c(c1)ccc1c3cc4c5ccccc5c5ccccc5c4c4ccc5cc6ccccc6c(c21)c5c34,0.855,
hc_c40h22_0pent_3528,c1ccc2c(c1)ccc1cc3ccc4c5c6ccccc6c6ccccc6c5cc5c6ccccc6c(c12)c3c54,0.773,
hc_c40h22_0pent_3529,c1ccc2c(c1)ccc1ccc3c(cc4c5ccc6ccccc6c5c5c6ccccc6cc6ccc3c4c65)c12,0.92,
hc_c40h22_0pent_353,c1ccc2c(c1)ccc1cc3cc4ccc5c6cccc7c8ccccc8c8cccc(c5c4cc3cc12)c8c76,0.565,
hc_c40h22_0pent_3530,c1ccc2c(c1)ccc1ccc3c(cc4c5ccccc5c5c6c(ccc7ccccc76)cc6ccc3c4c65)c12,0.817,
hc_c40h22_0pent_3531,c1ccc2c(c1)ccc1ccc3ccc4c(cc5c6ccccc6c6c7ccccc7cc7ccc4c5c76)c3c12,0.834,
hc_c40h22_0pent_3533,c1ccc2c(c1)ccc1c2cc2c3c4ccccc4ccc3c3c4c(ccc5ccccc54)cc4ccc1c2c43,0.836,
hc_c40h22_0pent_3534,c1ccc2c(c1)ccc1ccc3c(cc4c5c6ccccc6ccc5c5c6ccccc6cc6ccc3c4c65)c12,0.963,
hc_c40h22_0pent_3535,c1ccc2c(c1)ccc1c2cc2c3ccc4ccccc4c3c3c4c(ccc5ccccc54)cc4ccc1c2c43,0.677,
hc_c40h22_0pent_3536,c1ccc2c(c1)ccc1c2cc2c3ccc4ccc5ccccc5c4c3c3c4ccccc4cc4ccc1c2c43,0.748,
hc_c40h22_0pent_3538,c1ccc2c(c1)ccc1c3cccc4c5ccccc5c5cc6c7ccccc7c7ccccc7c6c(c21)c5c43,0.488,
hc_c40h22_0pent_3539,c1ccc2c(c1)ccc1ccc3c(cc4c5ccccc5c5cccc6c7ccc8ccccc8c7c3c4c56)c12,0.751,
hc_c40h22_0pent_354,c1ccc2c(c1)ccc1cc3cc4c(ccc5c6cccc7c8ccccc8c8cccc(c45)c8c76)cc3cc12,0.565,
hc_c40h22_0pent_3540,c1ccc2c(c1)ccc1ccc3ccc4c(cc5c6ccccc6c6cccc7c8ccccc8c4c5c67)c3c12,0.585,
hc_c40h22_0pent_3541,c1ccc2c(c1)ccc1c2cc2c3c(ccc4ccc5ccccc5c43)c3cccc4c5ccccc5c1c2c43,0.701,
hc_c40h22_0pent_3542,c1ccc2c(c1)ccc1c2cc2c3c4ccccc4ccc3c3cccc4c5ccc6ccccc6c5c1c2c34,0.783,
hc_c40h22_0pent_3543,c1ccc2c(c1)ccc1c3cccc4c5ccccc5c5c6c7ccccc7c7ccccc7c6cc(c21)c5c43,0.649,
hc_c40h22_0pent_3544,c1ccc2c(c1)ccc1ccc3c(cc4c5c6ccccc6ccc5c5cccc6c7ccccc7c3c4c65)c12,0.764,
hc_c40h22_0pent_3545,c1ccc2c(c1)ccc1c2cc2c3ccccc3c3cccc4c5c(ccc6ccc7ccccc7c65)c1c2c34,0.785,
hc_c40h22_0pent_3546,c1ccc2c(c1)ccc1c2cc2c3ccccc3c3cccc4c5c6ccccc6c6ccccc6c5c1c2c34,0.772,
hc_c40h22_0pent_3547,c1ccc2c(c1)ccc1c2c2cccc3c4ccccc4c4cc5c6ccccc6c6ccccc6c5c1c4c32,0.676,
hc_c40h22_0pent_3548,c1ccc2c(c1)ccc1ccc3c(cc4c5ccccc5c5cccc6c7c8ccccc8ccc7c3c4c56)c12,0.889,
hc_c40h22_0pent_3549,c1ccc2c(c1)ccc1c2cc2c3c4ccccc4ccc3c3cccc4c5c6ccccc6ccc5c1c2c34,0.873,
hc_c40h22_0pent_355,c1ccc2cc3cc4c(cc3cc2c1)c1ccccc1c1c2cccc3c5ccccc5c5cccc(c5c32)c41,0.969,
hc_c40h22_0pent_3550,c1ccc2c(c1)ccc1c2cc2c3ccc4ccccc4c3c3cccc4c5c6ccccc6ccc5c1c2c34,0.867,
hc_c40h22_0pent_3552,c1ccc2c(c1)ccc1ccc3c4ccccc4c4cc5c6ccccc6c6cccc7ccc(c5c76)c4c3c12,0.506,
hc_c40h22_0pent_3553,c1ccc2c(c1)ccc1c3cc4c5ccccc5c5cccc6ccc(c3c3ccc7ccccc7c3c21)c4c65,0.836,
hc_c40h22_0pent_3554,c1ccc2c(c1)ccc1c2c2ccc3ccccc3c2c2cc3c4ccccc4c4cccc5ccc(c12)c3c54,0.841,
hc_c40h22_0pent_3555,c1ccc2c(c1)ccc1c2c2ccccc2c2cc3c4c5ccccc5ccc4c4cccc5ccc(c21)c3c54,0.914,
hc_c40h22_0pent_3556,c1ccc2c(c1)ccc1c2c2ccccc2c2cc3c4ccc5ccccc5c4c4cccc5ccc(c21)c3c54,0.89,
hc_c40h22_0pent_3557,c1ccc2c(c1)ccc1c2c2ccccc2c2cc3c4ccccc4c4cccc5c6ccccc6c(c21)c3c45,0.645,
hc_c40h22_0pent_3558,c1ccc2c(c1)c1cccc3ccc4c(c2cc2c5ccccc5c5c6ccccc6c6ccccc6c5c24)c31,0.784,
hc_c40h22_0pent_3559,c1ccc2c(c1)ccc1ccc3c4c(cc5c6ccccc6c6cccc7ccc4c5c76)c4ccccc4c3c12,0.749,
hc_c40h22_0pent_356,c1ccc2cc3cc4c(ccc5c4c4cccc6c7ccccc7c7cc8ccccc8c5c7c64)cc3cc2c1,1.068,
hc_c40h22_0pent_3560,c1ccc2c(c1)ccc1c3ccccc3c3c(cc4c5ccccc5c5cccc6c7ccccc7c3c4c56)c21,0.702,
hc_c40h22_0pent_3561,c1ccc2c(c1)ccc1c3ccc4ccccc4c3c3c(cc4c5ccccc5c5cccc6ccc3c4c65)c21,0.66,
hc_c40h22_0pent_3562,c1ccc2c(c1)ccc1ccc3c4ccccc4c4c(cc5c6ccccc6c6cccc7ccc4c5c76)c3c12,0.597,
hc_c40h22_0pent_3563,c1ccc2c(c1)ccc1ccc3c4cccc5ccc6c7c8ccccc8c8ccccc8c7cc(c3c12)c6c54,0.683,
hc_c40h22_0pent_3564,c1ccc2c(c1)ccc1c3cccc4ccc5c(c(cc6c7ccccc7c7ccc8ccccc8c7c65)c21)c43,0.795,
hc_c40h22_0pent_3565,c1ccc2c(c1)ccc1c3ccccc3c3c(cc4c5c6ccccc6ccc5c5cccc6ccc3c4c65)c21,0.846,
hc_c40h22_0pent_3566,c1ccc2c(c1)ccc1ccc3ccc4ccc5c(cc6c7ccccc7c7cccc8ccc5c6c87)c4c3c12,0.435,
hc_c40h22_0pent_3567,c1ccc2c(c1)cc1ccc3c4c(ccc2c14)cc1ccc2ccc4ccc5ccc6ccccc6c5c4c2c13,0.767,
hc_c40h22_0pent_3568,c1ccc2c(c1)ccc1c2ccc2cc3ccc4c5c(ccc6ccc7ccccc7c65)cc5ccc(c21)c3c54,0.918,
hc_c40h22_0pent_3569,c1ccc2c(c1)ccc1c2ccc2cc3ccc4c5c(ccc6c7ccccc7ccc65)cc5ccc(c21)c3c54,0.778,
hc_c40h22_0pent_357,c1ccc2cc3cc4c(ccc5c6cc7ccccc7c7c8ccccc8c8cccc(c45)c8c67)cc3cc2c1,1.064,
hc_c40h22_0pent_3570,c1ccc2c(c1)ccc1c2ccc2cc3ccc4c5c(ccc6ccccc65)cc5c6ccccc6c(c21)c3c54,0.817,
hc_c40h22_0pent_3571,c1ccc2c(c1)ccc1cc3ccc4c5c(ccc(c12)c35)cc1ccc2c3ccccc3c3ccccc3c2c14,0.875,
hc_c40h22_0pent_3572,c1ccc2c(c1)ccc1ccc3c(ccc4cc5ccc6c7c(ccc8ccccc87)cc7ccc(c43)c5c76)c12,1.081,
hc_c40h22_0pent_3573,c1ccc2c(c1)ccc1c2cc2c3ccccc3c3c4c(ccc5c6ccccc6ccc54)cc4ccc1c2c43,0.571,
hc_c40h22_0pent_3574,c1ccc2c(c1)ccc1c2cc2ccc3c4c(ccc1c24)cc1ccc2c4ccccc4c4ccccc4c2c13,0.609,
hc_c40h22_0pent_3575,c1ccc2c(c1)ccc1c2cc2ccc3c4c(ccc5c4ccc4ccc6ccccc6c45)cc4ccc1c2c43,0.804,
hc_c40h22_0pent_3576,c1ccc2c(c1)ccc1c2ccc2cc3c4ccccc4c4c5ccc6ccccc6c5cc5ccc(c21)c3c54,0.648,
hc_c40h22_0pent_3577,c1ccc2c(c1)ccc1c2ccc2cc3ccc4c5c6ccccc6c6ccccc6c5cc5ccc(c21)c3c54,0.669,
hc_c40h22_0pent_3578,c1ccc2c(c1)ccc1c2ccc2c1cc1ccc3c4c(ccc5c6ccccc6ccc54)cc4ccc2c1c43,0.499,
hc_c40h22_0pent_3579,c1ccc2c(c1)ccc1c2ccc2cc3ccc4c5ccc6ccc7ccccc7c6c5cc5ccc(c21)c3c54,0.745,
hc_c40h22_0pent_358,c1ccc2cc3cc4c(ccc5c6cccc7c8c9ccccc9ccc8c8cccc(c45)c8c67)cc3cc2c1,1.083,
hc_c40h22_0pent_3581,c1ccc2c(c1)ccc1c2ccc2cc3ccc4c5ccccc5cc5c6c7ccccc7ccc6c(c21)c3c45,0.919,
hc_c40h22_0pent_3582,c1ccc2c(c1)ccc1c2ccc2cc3ccc4c5ccccc5cc5c6ccc7ccccc7c6c(c21)c3c45,0.731,
hc_c40h22_0pent_3583,c1ccc2c(c1)cc1ccc3c4c(ccc2c14)cc1ccc2c4ccccc4c4ccc5ccccc5c4c2c13,0.786,
hc_c40h22_0pent_3584,c1ccc2c(c1)cc1ccc3c4c(ccc2c14)cc1ccc2c4ccccc4c4c5ccccc5ccc4c2c13,0.974,
hc_c40h22_0pent_3585,c1ccc2c(c1)cc1ccc3c4c(ccc5c6ccc7ccc8ccccc8c7c6ccc54)cc4ccc2c1c43,0.807,
hc_c40h22_0pent_3586,c1ccc2c(c1)ccc1c2ccc2c1ccc1c2ccc2cc3ccc4c5ccccc5cc5ccc(c21)c3c54,0.525,
hc_c40h22_0pent_3587,c1ccc2c(c1)cc1ccc3c4c(ccc5c4ccc4c6ccccc6c6ccccc6c45)cc4ccc2c1c43,0.829,
hc_c40h22_0pent_3588,c1ccc2c(c1)ccc1c2ccc2c1c1ccccc1c1cc3ccc4c5ccccc5cc5ccc(c12)c3c54,0.75,
hc_c40h22_0pent_3589,c1ccc2c(c1)ccc1c2ccc2c1ccc1cc3ccc4c5c(ccc6ccccc65)cc5ccc(c12)c3c54,0.73,
hc_c40h22_0pent_359,c1ccc2cc3cc4c(ccc5c6cccc7c8cc9ccccc9cc8c8cccc(c45)c8c76)cc3cc2c1,0.845,
hc_c40h22_0pent_3590,c1ccc2c(c1)ccc1c2ccc2c1ccc1cc3ccc4c5ccc6ccccc6c5cc5ccc(c12)c3c54,0.465,
hc_c40h22_0pent_3591,c1ccc2c(c1)ccc1c2ccc2c1ccc1cc3ccc4c5ccccc5cc5c6ccccc6c(c12)c3c45,0.599,
hc_c40h22_0pent_3592,c1ccc2c(c1)cc1ccc3c4c(ccc2c14)cc1ccc2c4ccc5ccccc5c4c4ccccc4c2c13,1.093,
hc_c40h22_0pent_3593,c1ccc2c(c1)cc1c3ccccc3c3c4c(ccc5c4ccc4ccc6ccccc6c45)cc4ccc2c1c43,0.938,
hc_c40h22_0pent_3594,c1ccc2c(c1)cc1ccc3c4c(ccc2c14)cc1ccc2c4c5ccccc5ccc4c4ccccc4c2c13,1.028,
hc_c40h22_0pent_3595,c1ccc2c(c1)cc1ccc3c4c(ccc5c4ccc4ccc6ccc7ccccc7c6c45)cc4ccc2c1c43,1.031,
hc_c40h22_0pent_3596,c1ccc2c(c1)ccc1cc3ccc4c5c(ccc(c12)c35)cc1ccc2ccc3ccc5ccccc5c3c2c14,0.966,
hc_c40h22_0pent_3597,c1ccc2c(c1)ccc1ccc3cc4ccc5c6c(ccc7ccc8ccccc8c76)cc6ccc(c3c12)c4c65,1.061,
hc_c40h22_0pent_3598,c1ccc2c(c1)ccc1c2cc2ccc3c4c(ccc1c24)cc1ccc2ccc4ccc5ccccc5c4c2c13,0.696,
hc_c40h22_0pent_3599,c1ccc2c(c1)ccc1ccc3c(cc4ccc5c6c(ccc7ccc8ccccc8c76)cc6ccc3c4c65)c12,0.887,
hc_c40h22_0pent_36,c1ccc2c(c1)ccc1c3cc4ccc5ccccc5c4c4c5c6ccccc6ccc5c5cccc(c21)c5c34,0.926,
hc_c40h22_0pent_360,c1ccc2cc3cc4c(ccc5c6cccc7c8ccc9ccccc9c8c8cccc(c45)c8c76)cc3cc2c1,1.076,
hc_c40h22_0pent_3600,c1ccc2c(c1)ccc1cc3ccc4c5ccc6ccc7ccc8ccccc8c7c6c5cc5ccc(c12)c3c54,0.862,
hc_c40h22_0pent_3601,c1ccc2c(c1)ccc1c2cc2c3ccccc3c3c4c5ccccc5c5ccccc5c4cc4ccc1c2c43,0.487,
hc_c40h22_0pent_3602,c1ccc2c(c1)ccc1c2cc2c3ccccc3c3c4ccc5ccc6ccccc6c5c4cc4ccc1c2c43,0.742,
hc_c40h22_0pent_3603,c1ccc2c(c1)ccc1c2cc2c3ccccc3c3c4ccc5ccccc5c4cc4c5ccccc5c1c2c43,0.539,
hc_c40h22_0pent_3604,c1ccc2c(c1)ccc1c2cc2ccc3c4c5ccccc5c5ccccc5c4cc4c5ccccc5c1c2c43,0.588,
hc_c40h22_0pent_3605,c1ccc2c(c1)ccc1c2cc2ccc3c4ccc5ccc6ccccc6c5c4cc4c5ccccc5c1c2c34,0.648,
hc_c40h22_0pent_3606,c1ccc2c(c1)ccc1c2cc2c3c4ccccc4ccc3c3c4ccc5ccccc5c4cc4ccc1c2c43,0.661,
hc_c40h22_0pent_3607,c1ccc2c(c1)ccc1c2cc2c3ccc4ccccc4c3c3c4ccc5ccccc5c4cc4ccc1c2c43,0.586,
hc_c40h22_0pent_3608,c1ccc2c(c1)ccc1c2cc2ccc3c4c(ccc1c24)cc1c2ccccc2c2ccc4ccccc4c2c13,0.588,
hc_c40h22_0pent_3609,c1ccc2c(c1)ccc1c2cc2ccc3c4c(cc5ccc1c2c53)c1ccccc1c1c2ccccc2ccc14,0.717,
hc_c40h22_0pent_361,c1ccc2cc3cc4c(ccc5c6cccc7ccc8c9c(ccc%10ccccc%109)cc(c45)c8c76)cc3cc2c1,1.096,
hc_c40h22_0pent_3610,c1ccc2c(c1)ccc1c2cc2ccc3c4c5ccccc5c5ccc6ccccc6c5c4cc4ccc1c2c43,0.701,
hc_c40h22_0pent_3611,c1ccc2c(c1)c1ccccc1c1c2cc2ccc3c4c5ccccc5c5ccccc5c4cc4ccc1c2c43,0.605,
hc_c40h22_0pent_3612,c1ccc2c(c1)ccc1ccc3c(cc4ccc5c6c7ccccc7c7ccccc7c6cc6ccc3c4c65)c12,0.662,
hc_c40h22_0pent_3613,c1ccc2c(c1)ccc1ccc3c(cc4ccc5c6ccc7ccc8ccccc8c7c6cc6ccc3c4c65)c12,0.728,
hc_c40h22_0pent_3614,c1ccc2c(c1)ccc1c2cc2ccc3c4ccc5ccc6ccc7ccccc7c6c5c4cc4ccc1c2c43,0.61,
hc_c40h22_0pent_3616,c1ccc2c(c1)cc1c3ccc4ccccc4c3c3c4c5ccccc5c5ccccc5c4cc4ccc2c1c43,0.64,
hc_c40h22_0pent_3617,c1ccc2c(c1)cc1c3ccc4ccccc4c3c3c4ccc5ccc6ccccc6c5c4cc4ccc2c1c43,0.97,
hc_c40h22_0pent_3618,c1ccc2c(c1)cc1c3ccccc3c3c4c5ccccc5c5ccc6ccccc6c5c4cc4ccc2c1c43,0.866,
hc_c40h22_0pent_3619,c1ccc2c(c1)cc1c3ccccc3c3c4ccc5ccc6ccc7ccccc7c6c5c4cc4ccc2c1c43,0.802,
hc_c40h22_0pent_362,c1ccc2cc3cc4c(ccc5c6cccc7ccc8c9cc%10ccccc%10cc9cc(c45)c8c76)cc3cc2c1,1.044,
hc_c40h22_0pent_3620,c1ccc2c(c1)ccc1c2cc2ccc3c4c(ccc5ccc6ccccc6c54)cc4c5ccccc5c1c2c43,0.776,
hc_c40h22_0pent_3621,c1ccc2c(c1)ccc1c2cc2ccc3c4c(ccc5ccccc54)cc4c5c6ccccc6ccc5c1c2c34,0.966,
hc_c40h22_0pent_3622,c1ccc2c(c1)ccc1c2cc2ccc3c4c(ccc5ccccc54)cc4c5ccc6ccccc6c5c1c2c43,0.812,
hc_c40h22_0pent_3623,c1ccc2c(c1)ccc1cc3c4ccccc4c4c5c6ccccc6c6ccccc6c5cc5ccc(c12)c3c54,0.727,
hc_c40h22_0pent_3624,c1ccc2c(c1)ccc1ccc3c(cc4ccc5c6c(ccc7ccccc76)cc6c7ccccc7c3c4c65)c12,0.866,
hc_c40h22_0pent_3625,c1ccc2c(c1)ccc1c2cc2ccc3c4ccccc4cc4c5c(ccc6ccc7ccccc7c65)c1c2c34,0.826,
hc_c40h22_0pent_3626,c1ccc2c(c1)ccc1c2cc2ccc3c4ccccc4cc4c3c2c1c1c2ccccc2c2ccccc2c41,0.972,
hc_c40h22_0pent_3627,c1ccc2c(c1)cc1c3c4ccccc4ccc3c3c4c5ccccc5c5ccccc5c4cc4ccc2c1c43,0.825,
hc_c40h22_0pent_3628,c1ccc2c(c1)cc1c3c4ccccc4ccc3c3c4ccc5ccc6ccccc6c5c4cc4ccc2c1c43,0.957,
hc_c40h22_0pent_363,c1ccc2cc3cc4c(ccc5c6cccc7ccc8c9ccc%10ccccc%10c9cc(c45)c8c76)cc3cc2c1,0.771,
hc_c40h22_0pent_3630,c1ccc2c(c1)cc1ccc3c4c(ccc2c14)cc1c2ccccc2c2ccc4ccc5ccccc5c4c2c13,0.703,
hc_c40h22_0pent_3631,c1ccc2c(c1)cc1ccc3c4c(cc5ccc2c1c53)c1ccc2ccccc2c1c1c2ccccc2ccc41,1.045,
hc_c40h22_0pent_3632,c1ccc2c(c1)cc1ccc3c4c5ccc6ccccc6c5c5ccc6ccccc6c5c4cc4ccc2c1c43,1.066,
hc_c40h22_0pent_3633,c1ccc2c(c1)ccc1cc3ccc4c5c(cc6ccc(c12)c3c64)c1ccccc1c1c2ccccc2ccc15,0.983,
hc_c40h22_0pent_3634,c1ccc2c(c1)cc1c3ccccc3c3c4c(cc5ccc2c1c53)c1ccccc1c1c2ccccc2ccc14,0.856,
hc_c40h22_0pent_3635,c1ccc2c(c1)cc1ccc3c4c(ccc2c14)cc1c2ccccc2c2c4ccccc4c4ccccc4c2c13,0.804,
hc_c40h22_0pent_3636,c1ccc2c(c1)cc1ccc3c4c(cc5ccc2c1c53)c1ccccc1c1c4ccc2ccc3ccccc3c21,0.948,
hc_c40h22_0pent_3637,c1ccc2c(c1)cc1ccc3c4c(ccc2c14)cc1c2c4ccccc4ccc2c2ccc4ccccc4c2c13,0.874,
hc_c40h22_0pent_3638,c1ccc2c(c1)cc1ccc3c4c5ccccc5c5ccc6ccc7ccccc7c6c5c4cc4ccc2c1c43,0.846,
hc_c40h22_0pent_3639,c1ccc2c(c1)ccc1ccc3cc4ccc5c6c7ccccc7c7ccccc7c6cc6ccc(c3c12)c4c65,0.81,
hc_c40h22_0pent_364,c1ccc2c(c1)ccc1cc3cc4ccc5c6cccc7ccc8c9ccccc9cc(c5c4cc3cc12)c8c76,0.676,
hc_c40h22_0pent_3640,c1ccc2c(c1)ccc1cc3ccc4c5c(ccc(c12)c35)cc1c2ccccc2c2ccc3ccccc3c2c14,0.824,
hc_c40h22_0pent_3641,c1ccc2c(c1)ccc1cc3ccc4c5c6ccccc6c6ccc7ccccc7c6c5cc5ccc(c12)c3c54,0.974,
hc_c40h22_0pent_3642,c1ccc2c(c1)cc1ccc3c4ccc5c(ccc6ccc7ccc8ccccc8c7c65)c4cc4ccc2c1c43,0.67,
hc_c40h22_0pent_3643,c1ccc2c(c1)cc1ccc3c4ccc5c6c7ccccc7ccc6c6ccccc6c5c4cc4ccc2c1c43,0.818,
hc_c40h22_0pent_3644,c1ccc2c(c1)cc1ccc3c4ccc5c6ccc7ccccc7c6c6ccccc6c5c4cc4ccc2c1c43,0.734,
hc_c40h22_0pent_3645,c1ccc2c(c1)ccc1c2ccc2c1ccc1c2cc2ccc3c4c(ccc5ccccc54)cc4ccc1c2c43,0.464,
hc_c40h22_0pent_3646,c1ccc2c(c1)ccc1c2ccc2c1ccc1c2cc2ccc3c4ccc5ccccc5c4cc4ccc1c2c43,0.222,
hc_c40h22_0pent_3647,c1ccc2c(c1)ccc1c2ccc2c1ccc1c2cc2ccc3c4ccccc4cc4c5ccccc5c1c2c34,0.447,
hc_c40h22_0pent_3648,c1ccc2c(c1)ccc1c2ccc2c3cc4ccc5c6ccccc6cc6ccc(c3c3ccccc3c12)c4c65,0.642,
